repository_full_name,title,author,created_at,merged_at,number,lead_time_days,"target_authors"
"pagopa/io-services-cms","[IOPAE-1080]Add org fiscal code ai search services","giamma1295",2024-05-06T14:54:55Z,2024-05-06T15:00:35Z,836,0.00,""
"pagopa/io-services-cms","Allowed io-p-adgroup-services-cms group to query AI Search","christian-calabrese",2024-05-07T08:04:12Z,2024-05-07T08:16:17Z,838,0.01,"christian-calabrese"
"pagopa/io-services-cms","[#IOPAE-1137] Add GetFeaturedServices and GetFeaturedInstitutions fn","StefanoDoc",2024-05-10T08:28:42Z,2024-05-13T07:43:56Z,841,2.97,""
"pagopa/io-services-cms","[EC-288] Set scheduling of indexers with 1 hour interval","christian-calabrese",2024-05-15T10:59:16Z,2024-05-15T14:24:30Z,845,0.14,"christian-calabrese"
"pagopa/io-services-cms","[EC-301] Delete region folder in infra configuration","christian-calabrese",2024-05-22T07:52:51Z,2024-05-22T09:27:20Z,848,0.07,"christian-calabrese"
"pagopa/io-services-cms","Increase Search Unit 1->3 on Azure Search","giamma1295",2024-05-22T14:50:37Z,2024-05-22T15:15:46Z,849,0.02,""
"pagopa/io-services-cms","[EC-311] change AI search sku to standard","christian-calabrese",2024-05-27T12:35:57Z,2024-05-28T08:09:43Z,859,0.82,"christian-calabrese"
"pagopa/io-services-cms","Add poison queue element presency alert","giamma1295",2024-05-27T13:07:48Z,2024-05-27T13:41:12Z,860,0.02,""
"pagopa/io-services-cms","set poison-queue-alert severity to critical","giamma1295",2024-05-27T13:50:22Z,2024-05-27T13:53:40Z,861,0.00,""
"pagopa/io-services-cms","Add Queue diagnostic settings","rodoviti",2024-05-27T18:54:17Z,2024-05-28T08:10:38Z,862,0.55,""
"pagopa/io-services-cms","use azurerm_monitor_scheduled_query_rules_alert_v2","rodoviti",2024-05-28T10:52:12Z,2024-05-28T13:38:15Z,863,0.12,""
"pagopa/io-services-cms","fix window_duration property","rodoviti",2024-05-28T16:35:21Z,2024-05-29T10:30:36Z,864,0.75,""
"pagopa/io-services-cms","fix: ai search private endpoint name","rodoviti",2024-05-29T12:43:24Z,2024-05-29T13:21:24Z,865,0.03,""
"pagopa/io-services-cms","[IOPAE-1196] services app be fn private endpoint","rodoviti",2024-05-30T14:58:17Z,2024-06-03T15:39:16Z,866,4.03,""
"pagopa/io-services-cms","add static contents to fn storage","rodoviti",2024-06-03T17:34:18Z,2024-06-04T07:27:44Z,872,0.58,""
"pagopa/io-services-cms","revert deploy action","rodoviti",2024-06-04T10:11:59Z,2024-06-04T10:31:21Z,875,0.01,""
"pagopa/io-services-cms","chore: add services be fn autoscalers and basic alerts","rodoviti",2024-06-04T15:50:00Z,2024-06-05T10:05:02Z,885,0.76,""
"pagopa/io-services-cms","Poison queue alarm prod channel","rodoviti",2024-06-04T17:57:57Z,2024-06-05T07:40:31Z,888,0.57,""
"pagopa/io-services-cms","set 3 as app be min instaces","rodoviti",2024-06-06T08:41:48Z,2024-06-06T08:47:04Z,892,0.00,""
"pagopa/io-services-cms","Patch indexes sortable field","rodoviti",2024-06-06T14:31:48Z,2024-06-06T14:40:41Z,895,0.01,""
"pagopa/io-services-cms","Patch indexes alias","rodoviti",2024-06-06T15:06:10Z,2024-06-06T15:09:47Z,896,0.00,""
"pagopa/io-services-cms","Patch clean older indexes","rodoviti",2024-06-06T15:29:00Z,2024-06-06T15:32:03Z,898,0.00,""
"pagopa/io-services-cms","decrease poison alert severity","rodoviti",2024-06-10T07:35:34Z,2024-06-11T09:16:51Z,902,1.07,""
"pagopa/io-services-cms","decrease services be fn plan","rodoviti",2024-06-11T09:32:04Z,2024-06-11T13:48:12Z,903,0.18,""
"pagopa/io-services-cms","[IOPAE-1244] use ApplicationInsight /w open telemetry in nextJS backoffice","giamma1295",2024-06-13T12:54:26Z,2024-06-13T13:22:18Z,906,0.02,""
"pagopa/io-services-cms","[#IOPAE-1244] use ApplicationInsight /w open telemetry in app-backend","giamma1295",2024-06-17T10:23:54Z,2024-06-17T17:19:20Z,912,0.29,""
"pagopa/io-services-cms","[#IOPAE-1272]App service Plan tuning for app-backend","giamma1295",2024-06-17T13:58:27Z,2024-06-19T14:08:44Z,915,2.01,""
"pagopa/io-services-cms","[IOPAE-1273] fix drift detection problem","rodoviti",2024-06-18T07:56:17Z,2024-06-18T08:19:11Z,917,0.02,""
"pagopa/io-services-cms","[#IOPAE-1244] Set ApplicationInsight Sampling Percentage","giamma1295",2024-06-18T08:53:36Z,2024-06-18T09:43:30Z,918,0.03,""
"pagopa/io-services-cms","[#IOPAE-1244] App backend applicationinsight","giamma1295",2024-06-18T11:26:48Z,2024-06-18T12:32:35Z,921,0.05,""
"pagopa/io-services-cms","Patch tf fn app health check maxpingfailures","rodoviti",2024-06-19T13:05:45Z,2024-06-19T13:44:11Z,924,0.03,""
"pagopa/io-services-cms","[IOPAE-1283] add alerts on ai search","rodoviti",2024-06-19T15:27:37Z,2024-06-21T08:21:19Z,925,1.70,""
