created_at,repository_full_name,conclusion,updated_at,status,id,workflow_id
2025-10-10T14:48:24Z,pagopa/plsm-service-management,success,2025-10-10T14:49:27Z,completed,18410058508,188300459
2025-10-09T21:26:24Z,pagopa/plsm-service-management,success,2025-10-09T21:27:36Z,completed,18389611003,188300459
2025-10-09T05:20:01Z,pagopa/plsm-service-management,success,2025-10-09T05:21:06Z,completed,18366343065,188300459
2025-10-10T13:56:29Z,pagopa/plsm-service-management,success,2025-10-10T13:57:39Z,completed,18408706536,188300459
2025-10-09T21:00:22Z,pagopa/plsm-service-management,success,2025-10-09T21:01:31Z,completed,18389003328,188300459
2025-10-09T08:56:49Z,pagopa/plsm-service-management,failure,2025-10-09T14:03:26Z,completed,18371009637,195809587
2025-10-09T08:55:36Z,pagopa/plsm-service-management,success,2025-10-09T08:56:42Z,completed,18370979540,188300459
2025-10-10T13:53:59Z,pagopa/plsm-service-management,success,2025-10-10T13:54:58Z,completed,18408648132,188300459
2025-10-09T20:01:14Z,pagopa/plsm-service-management,success,2025-10-09T20:02:18Z,completed,18387643798,188300459
2025-10-09T20:58:03Z,pagopa/plsm-service-management,success,2025-10-09T20:59:13Z,completed,18388957996,188300459
2025-10-09T08:28:16Z,pagopa/plsm-service-management,failure,2025-10-09T08:28:45Z,completed,18370293074,195809586
2025-10-09T08:55:55Z,pagopa/plsm-service-management,success,2025-10-09T08:56:35Z,completed,18370986670,195809586
2025-10-09T21:26:33Z,pagopa/plsm-service-management,failure,2025-10-10T07:06:07Z,completed,18389614492,195809587
2025-10-10T13:03:40Z,pagopa/plsm-service-management,success,2025-10-10T13:04:46Z,completed,18407350835,188300459
2025-10-09T08:28:06Z,pagopa/plsm-service-management,success,2025-10-09T08:29:06Z,completed,18370288441,188300459
2025-10-01T18:56:48Z,pagopa/plsm-service-management,success,2025-10-01T18:57:59Z,completed,18172523560,188300459
2025-09-11T21:13:31Z,pagopa/plsm-service-management,success,2025-09-11T21:13:40Z,completed,17657471966,188306967
2025-10-01T18:36:37Z,pagopa/plsm-service-management,success,2025-10-01T18:37:38Z,completed,18172053941,188300459
2025-10-02T23:30:28Z,pagopa/plsm-service-management,success,2025-10-02T23:31:32Z,completed,18208351864,188300459
2025-09-30T13:10:37Z,pagopa/plsm-service-management,success,2025-09-30T13:11:39Z,completed,18131021690,188300459
2025-10-07T10:00:43Z,pagopa/plsm-service-management,success,2025-10-07T10:01:44Z,completed,18309038131,188300459
2025-09-30T13:11:46Z,pagopa/plsm-service-management,success,2025-09-30T13:15:04Z,completed,18131055252,188656777
2025-10-01T17:16:26Z,pagopa/plsm-service-management,success,2025-10-01T17:17:54Z,completed,18170057340,188300459
2025-09-30T13:13:29Z,pagopa/plsm-service-management,success,2025-09-30T13:14:32Z,completed,18131106308,188300459
2025-10-01T18:33:50Z,pagopa/plsm-service-management,success,2025-10-01T18:34:51Z,completed,18171988430,188300459
2025-10-07T10:01:15Z,pagopa/plsm-service-management,failure,2025-10-07T10:01:46Z,completed,18309053634,195809587
2025-10-01T16:14:50Z,pagopa/plsm-service-management,success,2025-10-01T16:15:58Z,completed,18168474778,188300459
2025-09-30T13:06:19Z,pagopa/plsm-service-management,success,2025-09-30T13:07:22Z,completed,18130898158,188300459
2025-10-01T18:35:29Z,pagopa/plsm-service-management,success,2025-10-01T18:36:35Z,completed,18172027549,188300459
2025-10-01T18:39:14Z,pagopa/plsm-service-management,success,2025-10-01T18:40:21Z,completed,18172116123,188300459
2025-09-30T13:13:13Z,pagopa/plsm-service-management,success,2025-09-30T13:14:23Z,completed,18131098439,188300459
2025-09-30T18:57:48Z,pagopa/plsm-service-management,success,2025-09-30T18:58:00Z,completed,18140457767,188306967
2025-09-30T13:11:12Z,pagopa/plsm-service-management,success,2025-09-30T13:12:20Z,completed,18131038790,188300459
2025-10-01T18:34:32Z,pagopa/plsm-service-management,success,2025-10-01T18:35:36Z,completed,18172005115,188300459
2025-09-25T05:58:01Z,pagopa/plsm-service-management,cancelled,2025-09-25T06:02:23Z,completed,17998356349,188311710
2025-09-30T13:10:48Z,pagopa/plsm-service-management,success,2025-09-30T13:11:56Z,completed,18131027294,188300459
2025-09-12T08:24:55Z,pagopa/plsm-service-management,success,2025-09-12T08:25:58Z,completed,17668993623,188300459
2025-09-12T07:15:14Z,pagopa/plsm-service-management,success,2025-09-12T07:16:19Z,completed,17667446565,188300459
2025-10-01T18:37:03Z,pagopa/plsm-service-management,success,2025-10-01T18:38:02Z,completed,18172065086,188300459
2025-09-25T12:44:05Z,pagopa/plsm-service-management,cancelled,2025-09-25T12:58:45Z,completed,18007861226,188311710
2025-09-12T08:42:07Z,pagopa/plsm-service-management,success,2025-09-12T08:43:07Z,completed,17669383183,188300459
2025-09-29T13:47:14Z,pagopa/plsm-service-management,success,2025-09-29T13:48:26Z,completed,18099216588,188300459
2025-09-30T18:57:46Z,pagopa/plsm-service-management,success,2025-09-30T18:58:52Z,completed,18140457213,188300459
2025-09-12T08:12:06Z,pagopa/plsm-service-management,success,2025-09-12T08:13:26Z,completed,17668687984,188300459
