repository_full_name,title,author,created_at,merged_at,number,lead_time_days,"target_authors"
"pagopa/io-auth-n-identity-domain","[IOPID-3149] Remove version from lollipop assertion encryption scope","Krusty93",2025-07-23T16:09:50Z,2025-07-24T14:16:42Z,431,0.92,"krusty93"
"pagopa/io-auth-n-identity-domain","Add roles to CI and CD identities to access IO Web Key Vault and fix circular dependency","Krusty93",2025-07-24T14:29:58Z,2025-07-24T14:30:16Z,434,0.00,"krusty93"
"pagopa/io-auth-n-identity-domain","Add IAM role to use key vault keys as CMK for Storage Accounts","Krusty93",2025-07-24T15:11:07Z,2025-07-24T15:11:50Z,435,0.00,"krusty93"
"pagopa/io-auth-n-identity-domain","[CES-1167] Replace secrets with KeyVault references for LV Function App","Krusty93",2025-07-28T08:36:09Z,2025-07-28T08:42:31Z,440,0.00,"krusty93"
"pagopa/io-auth-n-identity-domain","[#IOPID-3169] Expired session advisor queue migration","salvatorelaiso",2025-07-30T15:16:02Z,2025-07-31T14:12:52Z,448,0.96,""
"pagopa/io-auth-n-identity-domain","Replace secret values with kv refs for ProfileAsync Function App","Krusty93",2025-07-30T16:57:59Z,2025-07-30T17:28:00Z,449,0.02,"krusty93"
"pagopa/io-auth-n-identity-domain","[#IOPID-3222] disabled timer trigger and dry run","arcogabbo",2025-07-31T09:51:51Z,2025-07-31T10:15:43Z,450,0.02,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3169] Create secret","salvatorelaiso",2025-07-31T10:26:45Z,2025-07-31T10:47:52Z,451,0.01,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3169] Migrate alert","salvatorelaiso",2025-07-31T15:10:07Z,2025-07-31T15:22:08Z,453,0.01,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3169] Enable queue diagnostic settings","salvatorelaiso",2025-08-01T08:35:15Z,2025-08-01T08:58:46Z,454,0.02,""
"pagopa/io-auth-n-identity-domain","Enabled FF_DRY_RUN and ExpiredSessionsDiscoverer AZF","giamma1295",2025-08-04T12:25:25Z,2025-08-04T13:51:42Z,456,0.06,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3168] Store maintenance connection string in KeyVault","salvatorelaiso",2025-08-04T14:39:06Z,2025-08-05T07:16:24Z,457,0.69,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3168] Update Events Queue references","salvatorelaiso",2025-08-04T14:42:24Z,2025-08-05T07:48:03Z,458,0.71,""
"pagopa/io-auth-n-identity-domain","Add Auth KV Reader IAM Role for fn-profile and fn-public","giamma1295",2025-08-05T09:16:23Z,2025-08-05T11:01:52Z,460,0.07,""
"pagopa/io-auth-n-identity-domain","[#IOPLT-1303] Grant permission to SB topic for session-manager-bis","BurnedMarshal",2025-08-06T15:10:13Z,2025-08-29T12:52:03Z,463,22.90,""
"pagopa/io-auth-n-identity-domain","[#IOPLT-1305] new backend and pool","BurnedMarshal",2025-08-11T14:22:09Z,2025-09-01T14:41:10Z,465,21.01,""
"pagopa/io-auth-n-identity-domain","[#IOPLT-1306] routing session manager using pool zendesk","BurnedMarshal",2025-08-11T14:48:52Z,2025-09-01T16:22:59Z,466,21.07,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3362] session-manager: introducing revision 2 of external api","arcogabbo",2025-08-28T08:33:38Z,2025-08-28T15:27:58Z,467,0.29,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3151] Public keys revoke queue migration for session manager internal","salvatorelaiso",2025-08-28T12:02:40Z,2025-09-03T12:30:13Z,468,6.02,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3151] Public keys revoke queue migration for io-lollipop","salvatorelaiso",2025-08-28T13:55:31Z,2025-09-03T13:14:20Z,469,5.97,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3362] fix: resources instead of module to support source_api_id","arcogabbo",2025-08-29T07:31:12Z,2025-08-29T10:26:26Z,470,0.12,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3362] added login operation policy","arcogabbo",2025-08-29T12:47:56Z,2025-09-02T13:47:15Z,471,4.04,""
"pagopa/io-auth-n-identity-domain","[#IOPLT-1306] Use APIM backend pool for all Session Manager API Group","BurnedMarshal",2025-09-03T10:33:20Z,2025-09-03T14:18:21Z,476,0.16,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3151] Add alert rule for failures on pubkeys revoke queue processing","salvatorelaiso",2025-09-03T14:17:07Z,2025-09-03T15:12:38Z,478,0.04,""
"pagopa/io-auth-n-identity-domain","[#IOPLT-1322] Update autoscale settings before load test Bonus Ele","BurnedMarshal",2025-09-04T13:48:04Z,2025-09-04T14:59:50Z,480,0.05,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3152] Create queue `session-notifications-init-recovery-01`","salvatorelaiso",2025-09-04T14:37:37Z,2025-09-04T15:04:41Z,481,0.02,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3152] `SessionNotificationInitRecovery` queue switch","salvatorelaiso",2025-09-04T14:41:14Z,2025-09-04T15:22:48Z,482,0.03,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3381] Disable FF DRY_RUN in ExpiredSessionAdvisor","giamma1295",2025-09-05T12:29:16Z,2025-09-08T07:16:04Z,485,2.78,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3172] Function Profile service preferences queue migration","salvatorelaiso",2025-09-08T09:19:48Z,2025-09-09T08:07:23Z,486,0.95,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3172] Function Profile cleanup","salvatorelaiso",2025-09-08T09:21:43Z,2025-09-09T09:24:29Z,487,1.00,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3172] Function Profile Async service preferences queue migration","salvatorelaiso",2025-09-08T09:26:55Z,2025-09-09T10:45:57Z,488,1.05,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3172] Function Profile Async cleanup","salvatorelaiso",2025-09-08T09:29:28Z,2025-09-09T12:21:24Z,489,1.12,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3160] Store audit storage account connection string in KeyVault","salvatorelaiso",2025-09-15T14:49:22Z,2025-09-17T14:52:46Z,498,2.00,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3160] Function IO Web Profile audit storage switch","salvatorelaiso",2025-09-15T15:09:38Z,2025-09-17T15:12:09Z,499,2.00,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3158] Function IO Fast Login audit storage switch","salvatorelaiso",2025-09-17T09:08:29Z,2025-09-18T14:26:32Z,500,1.22,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3160] Audit storage connection string in io-web-profile dedicated KV","salvatorelaiso",2025-09-17T16:04:36Z,2025-09-17T16:28:10Z,503,0.02,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3160] IO Web Prof Audit storage switch","salvatorelaiso",2025-09-17T16:22:04Z,2025-09-18T14:04:01Z,504,0.90,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3244] Remove serviceBus LogIn-LogOut event emission FF on session-mananager internal","giamma1295",2025-09-18T12:29:17Z,2025-09-22T02:00:00Z,505,3.56,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3244] Remove SessionNotificationsInitRecovery function on profile-async","giamma1295",2025-09-22T02:36:11Z,2025-09-23T08:19:51Z,508,1.24,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3408] removed unused login operation policy","arcogabbo",2025-09-22T08:06:38Z,2025-09-23T07:14:25Z,509,0.96,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3450] scale up io-profile asp","arcogabbo",2025-10-01T13:37:51Z,2025-10-10T07:48:57Z,513,8.76,""
"pagopa/io-auth-n-identity-domain","[#CES-1326] Upgrade bootstrapper module to v3","Krusty93",2025-10-02T16:45:52Z,2025-10-22T14:17:37Z,514,19.90,"krusty93"
"pagopa/io-auth-n-identity-domain","[#IOPID-3506] `profileEmails` migration","salvatorelaiso",2025-10-03T15:22:13Z,2025-10-24T14:07:59Z,515,20.95,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3494] New common Azure Cache for Redis P1 ZR enabled","giamma1295",2025-10-14T13:53:00Z,2025-10-15T07:32:36Z,523,0.74,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3495] Switch to the new Premium Azure Cache for Redis Function Fast Login ","giamma1295",2025-10-15T08:51:57Z,2025-10-15T09:32:48Z,524,0.03,""
"pagopa/io-auth-n-identity-domain","[IOPID-3164] Validation token creation migration","salvatorelaiso",2025-10-15T15:44:11Z,2025-10-20T08:10:12Z,525,4.68,""
"pagopa/io-auth-n-identity-domain","[IOPID-3164] Validation token check migration","salvatorelaiso",2025-10-15T15:47:04Z,2025-10-20T08:10:28Z,526,4.68,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3497] CleanUp IaC after migrating to the new redis instance","giamma1295",2025-10-16T08:38:17Z,2025-10-16T14:11:46Z,528,0.23,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3499] Scale up SKU io-lollipop","gquadrati",2025-10-16T13:21:45Z,2025-10-16T14:58:19Z,529,0.07,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3500] Scale up SKU io-fn-lv","Civolo",2025-10-17T12:05:35Z,2025-10-20T08:24:32Z,531,2.85,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3164] Remove unused `StorageConnection` from `function_public` app settings","salvatorelaiso",2025-10-20T07:39:14Z,2025-10-20T09:57:56Z,532,0.10,""
"pagopa/io-auth-n-identity-domain","[IOPID-3501] Increased minimum instances of funcion public, ioweb from 3 to 4","Civolo",2025-10-22T13:22:36Z,2025-10-23T14:28:49Z,538,1.05,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3508] `OnProfileUpdateItn` activation","salvatorelaiso",2025-10-23T12:41:50Z,2025-10-24T15:21:58Z,539,1.11,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3509] `io-profile` and `io-public` unique email table switch","salvatorelaiso",2025-10-28T08:26:56Z,2025-10-29T09:20:19Z,547,1.04,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3460] import non-current revision and login policy for later use","arcogabbo",2025-10-28T14:14:59Z,2025-10-29T14:09:13Z,548,1.00,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3166] Scale down `io-profile-async`","salvatorelaiso",2025-10-29T11:23:04Z,2025-10-29T11:42:03Z,549,0.01,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3546] Pre Scale Functions Instances","giamma1295",2025-11-03T09:40:34Z,2025-11-03T10:10:11Z,554,0.02,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3550] IaC Redis config for fn profile","giamma1295",2025-11-03T12:57:54Z,2025-11-03T16:14:51Z,555,0.14,""
"pagopa/io-auth-n-identity-domain","[IOPID-3547] Disable `OnProfileUpdate`","salvatorelaiso",2025-11-03T15:15:39Z,2025-11-04T08:16:47Z,557,0.71,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3551] `OnProfileUpdate` removal","salvatorelaiso",2025-11-03T15:51:52Z,2025-11-11T09:56:37Z,558,7.75,""
"pagopa/io-auth-n-identity-domain","[#IOPID-3532] Switch login email to io-com mailup account","gquadrati",2025-11-04T09:06:55Z,2025-11-04T09:49:07Z,559,0.03,""
